Inputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
9;10;9;1;0;0.9;1.0;0.9473684210526316

True positive
Name;inputtype;variablecategory;datatype;len;max;min;default;unit;uri
cAirTemperatureSumAnthesis;WRONG;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
cAirTemperatureSumMilkripeness;WRONG;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
cAirTemperatureSumMaturity;WRONG;OK;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
cRelativeDayOfEmergence;WRONG;OK;OK;OK;OK;OK;OK;WRONG;WRONG
iRTEFFAnt;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
iRTEFFMat;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG
iDoSow;WRONG;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG
iDoHarvest;WRONG;WRONG;WRONG;OK;WRONG;WRONG;WRONG;WRONG;WRONG
sTSUM;WRONG;WRONG;OK;OK;WRONG;WRONG;WRONG;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype
sDevStage;variable;state;DOUBLE

False negative
Name;inputtype;variablecategory;datatype


Outputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
21;21;21;0;0;1.0;1.0;1.0

True positive
Name;inputtype;variablecategory;datatype;len;max;min;default;unit;uri
sDevStage;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sTSUM;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rDevStageRate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
SowingDate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
EmergenceDate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
MilkripenessDate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
AnthesisDate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
MaturityDate;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
SowingDOY;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
EmergenceDOY;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
MilkripenessDOY;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
AnthesisDOY;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
MaturityDOY;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
IsSowing;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
IsEmergence;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
IsAnthesis;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
IsMilkripeness;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
IsMaturity;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
IsPhenologyEvent;OK;WRONG;WRONG;OK;WRONG;WRONG;OK;WRONG;WRONG
CropCycleCount;OK;WRONG;OK;OK;OK;OK;OK;WRONG;WRONG
RTEFF;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype

False negative
Name;inputtype;variablecategory;datatype


Functions stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
0;1;0;1;0;0.0;0;0

True positive
Name

False positive
Name
resetStates

False negative
Name

