Inputs stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
51;49;49;0;2;1.0;0.9607843137254902;0.98

True positive
PARINT;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sDaysSinceSowing;OK;WRONG;OK;OK;OK;OK;OK;WRONG;WRONG
sWLV;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sWLVG;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sWLVD;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sWST;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sWSO;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sWRT;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
sLAI;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rDeadLeaves;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rDeadStems;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rRWLVG;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rRWRT;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG
rDLAI;OK;WRONG;OK;OK;WRONG;WRONG;OK;WRONG;WRONG

False positive
Name;inputtype;variablecategory;datatype

False negative
Name;inputtype;variablecategory;datatype


Functions stats
Crop2ML-generated;AI-generated;True positive;False positive;False negative;Precision;Recall;F1-Score
0;4;0;4;0;0.0;0;0

True positive
Name

False positive
Name
init
process
resetOnHarvest
resetOnSowing

False negative
Name

